Customer Name,Customer Segment,Customer State,Discount,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,Unit Price,Zip Code
Jennifer Patt,Home Office,Florida,0.08,2012-06-29,8325,Critical,27,0.56,Office Supplies,Wrap Bag,Newell 336,Pens & Art Supplies,13.92,South,1145,112.57,2012-07-02,Regular Air,0.94,4.28,32099
Giulietta Weimer,Corporate,Arizona,0,2012-06-30,37729,Not Specified,48,0.38,Office Supplies,Small Box,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,-26.7835,West,5297,447.89,2012-06-30,Regular Air,6.19,8.6,86409
Jennifer Jackson,Home Office,New Jersey,0.08,2012-06-30,12676,High,25,0.49,Furniture,Small Box,"6"" Cubicle Wall Clock, Black",Office Furnishings,-80.86,East,1769,201.06,2012-07-01,Express Air,7.96,8.09,07514
Amy Hunt,Consumer,Texas,0.09,2012-06-30,22243,Critical,9,0.56,Office Supplies,Wrap Bag,Newell 335,Pens & Art Supplies,-1.82,Central,3103,24.76,2012-07-01,Regular Air,0.7,2.88,73301
Amy Cox,Small Business,Washington,0.06,2012-06-30,48773,Medium,7,0.38,Office Supplies,Wrap Bag,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Paper,3.27,West,6849,51.27,2012-07-02,Regular Air,2.17,7.04,98625
Skye Norling,Home Office,New Jersey,0.01,2012-06-30,6884,Low,41,0.36,Office Supplies,Small Box,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Paper,-61.21,East,951,217,2012-07-05,Regular Air,4.75,4.98,07010
Skye Norling,Home Office,New Jersey,0.04,2012-06-30,6884,Low,47,0.39,Office Supplies,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Paper,119.09,East,950,296.13,2012-07-05,Regular Air,1.02,6.35,07010
Xylona Price,Corporate,New Mexico,0.04,2012-07-01,30915,Low,20,0.57,Office Supplies,Wrap Bag,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Pens & Art Supplies,-17.75,West,4341,62.78,2012-07-01,Express Air,2.03,2.98,88439
Sylvia Foulston,Corporate,New Jersey,0.1,2012-07-01,31781,Medium,46,0.39,Office Supplies,Small Box,Fellowes Black Plastic Comb Bindings,Binders and Binder Accessories,-282.6125,East,4459,249.02,2012-07-02,Regular Air,8.49,5.81,07001
Sylvia Foulston,Corporate,New Jersey,0.03,2012-07-01,31781,Medium,41,0.52,Office Supplies,Wrap Bag,Assorted Color Push Pins,Rubber Bands,5.53,East,4460,78.49,2012-07-02,Regular Air,0.75,1.81,07001
Joe Elijah,Home Office,Texas,0,2012-07-01,49541,Medium,35,0.57,Office Supplies,Small Box,"Fellowes Personal Hanging Folder Files, Navy",Storage & Organization,16.46,Central,6941,503.75,2012-07-02,Regular Air,5.5,13.43,77037
Jason Klamczynski,Small Business,Nebraska,0.05,2012-07-01,39173,Critical,2,0.76,Furniture,Jumbo Box,"Bevis Round Conference Table Top, X-Base",Tables,-316.25,Central,5533,373.27,2012-07-03,Delivery Truck,29.21,179.29,69367
Sanjit Jacobs,Consumer,Idaho,0.02,2012-07-01,2370,Critical,6,0.69,Furniture,Medium Box,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Office Furnishings,-85.76,West,345,679.6,2012-07-03,Regular Air,13.99,110.98,83877
Sanjit Jacobs,Consumer,Idaho,0.01,2012-07-01,2370,Critical,30,0.4,Office Supplies,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,59.18,West,346,257.42,2012-07-03,Regular Air,2.87,8.01,83877
Jason Klamczynski,Small Business,Nebraska,0.09,2012-07-01,39173,Critical,36,0.52,Office Supplies,Wrap Bag,Stockwell Push Pins,Rubber Bands,3.23,Central,5534,76.48,2012-07-03,Regular Air,0.78,2.18,69367
Christina Anderson,Corporate,Texas,0.04,2012-07-01,22147,Low,37,0.44,Furniture,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Office Furnishings,175.07,Central,3086,832.14,2012-07-05,Regular Air,8.99,22.72,77474
Xylona Price,Corporate,New Mexico,0.01,2012-07-01,30915,Low,25,0.59,Technology,Small Box,M70,Telephones and Communication,561.132,West,4342,2836.0505,2012-07-06,Regular Air,8.99,125.99,88439
Katherine Ducich,Corporate,Colorado,0.06,2012-07-02,10272,Medium,26,0.39,Office Supplies,Small Box,Xerox 1991,Paper,76.43,West,1415,566.39,2012-07-02,Regular Air,8.18,22.84,81653
Carlos Soltero,Small Business,Michigan,0.08,2012-07-02,12771,Critical,40,0.39,Office Supplies,Small Box,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Labels,-193.44,Central,1781,1143.49,2012-07-02,Regular Air,19.99,30.53,49822
Paul Prost,Corporate,Florida,0.1,2012-07-02,46884,Medium,25,0.55,Office Supplies,Wrap Bag,Newell 309,Pens & Art Supplies,39.52,South,6585,280.43,2012-07-03,Regular Air,2.36,11.55,32119
Randy Ferguson,Home Office,Florida,0.05,2012-07-02,32868,Not Specified,39,0.55,Office Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",Pens & Art Supplies,200.53,South,4612,1101.28,2012-07-03,Regular Air,6.17,28.15,32119
Benjamin Venier,Small Business,Maryland,0.05,2012-07-02,1921,Medium,24,0.57,Office Supplies,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Appliances,541.47,South,278,7871.91,2012-07-04,Delivery Truck,91.05,328.14,21794
Joel Eaton,Home Office,New Jersey,0.05,2012-07-02,43620,Medium,11,0.36,Office Supplies,Wrap Bag,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Paper,-0.130000000,East,6158,49.76,2012-07-04,Express Air,2.26,4.2,07001
Paul Prost,Corporate,Florida,0.1,2012-07-02,46884,Medium,18,0.36,Office Supplies,Small Box,Security-Tint Envelopes,Envelopes,40.3,South,6586,130.11,2012-07-04,Regular Air,1.39,7.64,32119
Katherine Ducich,Corporate,Colorado,0.03,2012-07-02,10272,Medium,3,0.4,Office Supplies,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Envelopes,-50.43,West,1416,299.08,2012-07-04,Regular Air,19.99,90.48,81653
Carlos Soltero,Small Business,Michigan,0.01,2012-07-02,12771,Critical,46,0.59,Office Supplies,Wrap Bag,Newell 323,Pens & Art Supplies,-43.1,Central,1782,78.08,2012-07-04,Regular Air,1.57,1.68,49822
John Lee,Corporate,Texas,0.06,2012-07-02,18945,Medium,33,0.42,Technology,Small Pack,Maxell DVD-RAM Discs,Computer Peripherals,168.54,Central,2619,528.54,2012-07-04,Regular Air,1.99,16.48,79080
Paul Prost,Corporate,Florida,0,2012-07-02,46884,Medium,3,0.59,Technology,Small Box,6162,Telephones and Communication,-509.938,South,6587,337.3395,2012-07-04,Regular Air,2.5,125.99,32119
Joel Eaton,Home Office,New Jersey,0.05,2012-07-02,43620,Medium,13,0.43,Office Supplies,Small Box,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Appliances,-89.35,East,6159,196.22,2012-07-05,Regular Air,13.32,14.81,07001
Natalie Webber,Corporate,Ohio,0.05,2012-07-03,22118,High,50,0.38,Office Supplies,Small Box,Avery Arch Ring Binders,Binders and Binder Accessories,1315.749,Central,3084,2842.54,2012-07-03,Regular Air,1.49,58.1,43002
Kristen Hastings,Corporate,New Jersey,0.06,2012-07-03,58784,Medium,29,0.38,Office Supplies,Small Box,Xerox 1891,Paper,573.8,East,8220,1379.1,2012-07-03,Regular Air,5.81,48.91,07981
Kristen Hastings,Corporate,New Jersey,0.02,2012-07-03,58784,Medium,12,0.35,Office Supplies,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",Envelopes,1.46,East,8222,141.9,2012-07-04,Regular Air,5.72,11.58,07981
Kristen Hastings,Corporate,New Jersey,0.02,2012-07-03,58784,Medium,17,0.59,Office Supplies,Small Box,"Tenex File Box, Personal Filing Tote with Lid, Black",Storage & Organization,-210.09,East,8221,278.76,2012-07-04,Regular Air,17.78,15.51,07981
Kristen Hastings,Corporate,New Jersey,0.05,2012-07-03,58784,Medium,25,0.55,Furniture,Jumbo Drum,Global Leather Executive Chair,Chairs & Chairmats,2372.08,East,8223,8875.17,2012-07-05,Delivery Truck,39,350.99,07981
Kristen Hastings,Corporate,New Jersey,0.04,2012-07-03,58784,Medium,20,0.49,Technology,Small Box,"AT&T Black Trimline Phone, Model 210",Office Machines,-77.45,East,8224,331.21,2012-07-05,Express Air,9.4,15.99,07981
Erica Bern,Corporate,Michigan,0.1,2012-07-03,48199,Not Specified,47,0.4,Office Supplies,Small Box,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Envelopes,279.74,Central,6772,672.46,2012-07-06,Regular Air,1.39,15.74,49971
Arthur Gainer,Consumer,North Carolina,0.09,2012-07-04,66,Low,41,0.56,Office Supplies,Wrap Bag,Newell 340,Pens & Art Supplies,7.57,South,11,108.15,2012-07-04,Regular Air,0.7,2.88,27006
Chris Cortes,Consumer,Florida,0,2012-07-04,20711,Critical,18,0.39,Technology,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,Office Machines,-116.85,South,2874,2215.96,2012-07-05,Delivery Truck,56.14,119.99,32046
Chris Cortes,Consumer,Florida,0.1,2012-07-04,20711,Critical,5,0.37,Office Supplies,Small Box,Computer Printout Paper with Letter-Trim Perforations,Paper,-19.52,South,2875,98.66,2012-07-06,Regular Air,9.03,18.97,32046
Stuart Calhoun,Consumer,Utah,0.09,2012-07-04,16999,Critical,18,0.55,Office Supplies,Small Box,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Appliances,1081.62,West,2357,3568.45,2012-07-06,Regular Air,0.99,207.48,84337
Tanja Norvell,Corporate,Utah,0.02,2012-07-05,38340,Critical,36,0.57,Office Supplies,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Appliances,684.9,West,5392,2167.05,2012-07-06,Regular Air,3.5,60.22,84631
Cynthia Arntzen,Small Business,Texas,0.02,2012-07-05,44197,High,27,0.65,Furniture,Jumbo Box,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Bookcases,-229.79,Central,6237,3970.33,2012-07-08,Delivery Truck,53.48,140.98,79080
Larry Tron,Home Office,Virginia,0.04,2012-07-06,32800,Not Specified,33,0.64,Furniture,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Chairs & Chairmats,1161.75,South,4601,11336.37,2012-07-07,Delivery Truck,58.92,355.98,24157
Roy Phan,Corporate,New York,0.03,2012-07-06,35936,Medium,40,0.61,Furniture,Large Box,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Office Furnishings,813.33,East,5042,4152.55,2012-07-07,Regular Air,24.49,105.34,10501
Rob Haberlin,Corporate,Michigan,0.04,2012-07-06,38021,Medium,16,0.59,Office Supplies,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,834.96,Central,5349,4407.03,2012-07-07,Delivery Truck,23.19,279.81,49877
Rob Haberlin,Corporate,Michigan,0.02,2012-07-06,38021,Medium,36,0.36,Office Supplies,Small Box,Avery 508,Labels,81.77,Central,5350,173.22,2012-07-07,Regular Air,0.5,4.91,49877
Roy Phan,Corporate,New York,0.08,2012-07-06,35936,Medium,41,0.35,Office Supplies,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,-10.3845,East,5043,312.26,2012-07-07,Regular Air,4.71,7.84,10501
Larry Tron,Home Office,Virginia,0.09,2012-07-06,32800,Not Specified,19,0.37,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,8.79,South,4600,354.13,2012-07-07,Regular Air,8.68,19.98,24157
Harold Ryan,Home Office,Connecticut,0.04,2012-07-06,49505,Critical,34,0.43,Technology,Small Pack,"Memorex Slim 80 Minute CD-R, 10/Pack",Computer Peripherals,85.83,East,6936,335.59,2012-07-07,Express Air,1.99,9.78,06928
Henry MacAllister,Small Business,Texas,0.05,2012-07-06,31138,High,37,0.65,Furniture,Jumbo Box,Hon iLevel™ Computer Training Table,Tables,-1228.28,Central,4370,1251.18,2012-07-08,Delivery Truck,45.51,31.76,77037
Rob Haberlin,Corporate,Michigan,0.02,2012-07-06,38021,Medium,46,0.37,Office Supplies,Small Box,"Premier Elliptical Ring Binder, Black",Binders and Binder Accessories,709.325,Central,5351,1482.01,2012-07-08,Regular Air,1.49,30.44,49877
Harold Ryan,Home Office,Connecticut,0.04,2012-07-06,49505,Critical,12,0.35,Office Supplies,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,-8.4985,East,6937,97.74,2012-07-08,Regular Air,4.71,7.84,06928
Larry Tron,Home Office,Virginia,0.07,2012-07-06,32800,Not Specified,40,0.37,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,69.08,South,4602,751.94,2012-07-08,Regular Air,8.68,19.98,24157
Aaron Smayling,Small Business,Ohio,0.07,2012-07-06,37638,Low,33,0.39,Office Supplies,Small Box,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Labels,-140.54,Central,5287,139.98,2012-07-08,Regular Air,6.89,4.13,43001
Thea Hudgings,Consumer,Illinois,0.05,2012-07-06,52608,Low,36,0.52,Office Supplies,Wrap Bag,4009® Highlighters by Sanford,Pens & Art Supplies,40.04,Central,7378,147.71,2012-07-10,Regular Air,0.7,3.98,62444
Andrew Allen,Corporate,Illinois,0.1,2012-07-06,58759,Low,4,0.4,Office Supplies,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,-6.88,Central,8219,33.44,2012-07-13,Regular Air,2.87,8.01,60001
Khloe Miller,Corporate,Mass,0,2012-07-07,28225,Critical,9,0.47,Furniture,Small Box,"Career Cubicle Clock, 8 1/4"", Black",Office Furnishings,-49.81,East,3955,206.04,2012-07-07,Regular Air,14.39,20.28,02054
Nathan Mautz,Home Office,Alabama,0.02,2012-07-07,53891,High,36,0.36,Office Supplies,Small Box,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",Binders and Binder Accessories,-17.4455,South,7535,562.8,2012-07-07,Regular Air,9.73,15.22,35077
Russell Applegate,Small Business,Illinois,0,2012-07-07,55360,Medium,39,0.68,Furniture,Jumbo Box,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Tables,1517.12,Central,7724,8865.1,2012-07-08,Delivery Truck,29.1,217.85,62541
Nathan Mautz,Home Office,Alabama,0.02,2012-07-07,53891,High,44,0.67,Furniture,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Office Furnishings,-237.6,South,7536,4039.72,2012-07-08,Express Air,39.61,92.23,35077
Nathan Mautz,Home Office,Alabama,0.03,2012-07-07,53891,High,25,0.58,Technology,Small Box,8890,Telephones and Communication,553.356,South,7537,2570.944,2012-07-08,Express Air,5.92,115.99,35077
Amy Hunt,Home Office,Texas,0.09,2012-07-07,7815,Critical,6,0.75,Technology,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,Computer Peripherals,-125.96,Central,1058,187.37,2012-07-08,Regular Air,5.5,32.98,73301
Nathan Mautz,Home Office,Alabama,0.07,2012-07-07,53891,High,27,0.48,Technology,Small Box,Motorola SB4200 Cable Modem,Computer Peripherals,812.38,South,7538,4584.73,2012-07-08,Regular Air,19.99,179.99,35077
Guy Phonely,Corporate,California,0.01,2012-07-07,28225,Critical,13,0.83,Office Supplies,Large Box,"Carina 42""Hx23 3/4""W Media Storage Unit",Storage & Organization,-330.14,West,3956,1160.59,2012-07-09,Regular Air,35,80.98,90835
Russell Applegate,Small Business,Illinois,0.07,2012-07-07,55360,Medium,49,0.38,Office Supplies,Small Box,Avery 498,Labels,50.74,Central,7725,134.83,2012-07-09,Regular Air,0.5,2.89,62541
Sally Matthias,Home Office,Mass,0.02,2012-07-07,13636,Low,32,0.62,Furniture,Jumbo Box,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Bookcases,7513.88,East,1909,28180.08,2012-07-11,Delivery Truck,44.55,880.98,02139
Jocasta Rupert,Consumer,Nebraska,0,2012-07-08,10661,Not Specified,18,0.58,Office Supplies,Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Scissors, Rulers and Trimmers",-99.34,Central,1481,136.41,2012-07-09,Regular Air,8.37,6.84,68001
Jocasta Rupert,Consumer,Nebraska,0.07,2012-07-08,10661,Not Specified,42,0.4,Office Supplies,Small Box,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Paper,488.31,Central,1482,1312.65,2012-07-10,Regular Air,5.76,30.98,68001
Victoria Brennan,Small Business,New York,0.01,2012-07-08,24802,Medium,18,0.67,Technology,Small Box,Keytronic 105-Key Spanish Keyboard,Computer Peripherals,-23.44,East,3485,1383.2,2012-07-10,Regular Air,12.14,73.98,14210
Cynthia Delaney,Corporate,Illinois,0.01,2012-07-09,19234,High,24,0.52,Office Supplies,Medium Box,Holmes Odor Grabber,Appliances,-11.15,Central,2664,359.65,2012-07-09,Regular Air,6.75,14.42,60001
Filia McAdams,Small Business,Arizona,0.1,2012-07-09,29319,Low,30,0.6,Furniture,Large Box,Safco Contoured Stacking Chairs,Chairs & Chairmats,1151.69,West,4125,6654.39,2012-07-11,Regular Air,24.49,238.4,86556
Michael Dominguez,Home Office,Colorado,0.01,2012-07-09,58277,Medium,23,0.5,Office Supplies,Medium Box,Harmony HEPA Quiet Air Purifiers,Appliances,-23.35,West,8148,294.68,2012-07-11,Regular Air,6.96,11.7,81221
Filia McAdams,Small Business,Arizona,0.03,2012-07-09,29319,Low,21,0.46,Technology,Large Box,Canon PC-428 Personal Copier,Copiers and Fax,983.55,West,4126,4429.69,2012-07-11,Express Air,24.49,199.99,86556
Debra Catini,Small Business,Colorado,0.08,2012-07-09,33025,Low,5,0.58,Office Supplies,Small Box,Fellowes Command Center 5-outlet power strip,Appliances,-19.06,West,4639,318.31,2012-07-14,Regular Air,0.99,67.84,80728
Giulietta Dortch,Corporate,Georgia,0.06,2012-07-10,7043,Critical,4,0.53,Furniture,Small Pack,"Eldon Regeneration Recycled Desk Accessories, Smoke",Office Furnishings,-8.93,South,970,11.08,2012-07-11,Regular Air,4.08,1.74,39901
Laurel Beltran,Consumer,Florida,0.1,2012-07-10,12869,Not Specified,15,0.57,Technology,Small Box,5170i,Telephones and Communication,-42.999,South,1797,1532.482,2012-07-13,Regular Air,8.99,125.99,32046
Tanja Norvell,Corporate,Utah,0.03,2012-07-11,24544,High,15,0.6,Furniture,Jumbo Drum,"Global Stack Chair without Arms, Black",Chairs & Chairmats,-97.47,West,3437,403.71,2012-07-12,Delivery Truck,14.36,25.98,84631
Gene Hale,Consumer,Arizona,0.03,2012-07-11,20422,High,30,0.49,Furniture,Small Pack,Nu-Dell Leatherette Frames,Office Furnishings,115.21,West,2829,447.33,2012-07-12,Regular Air,5,14.34,86413
Tanja Norvell,Corporate,Utah,0.1,2012-07-11,24544,High,39,0.81,Office Supplies,Large Box,Fellowes Neat Ideas® Storage Cubes,Storage & Organization,-1212.55,West,3438,1243.45,2012-07-12,Regular Air,35,32.48,84631
Tanja Norvell,Corporate,Utah,0.08,2012-07-11,24544,High,31,0.38,Technology,Medium Box,Canon MP41DH Printing Calculator,Office Machines,1771.15,West,3436,4587.3,2012-07-12,Express Air,13.99,150.98,84631
Stefanie Holloman,Small Business,North Carolina,0.06,2012-07-11,55937,Medium,24,0.74,Furniture,Jumbo Box,Bretford Rectangular Conference Table Tops,Tables,53.79,South,7823,7332.088,2012-07-13,Delivery Truck,85.63,376.13,27010
Ken Brennan,Consumer,Washington,0.08,2012-07-11,17186,Medium,49,0.74,Furniture,Medium Box,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Office Furnishings,-1549.14,West,2371,4321.63,2012-07-13,Regular Air,56.2,90.98,98390
Gene Hale,Consumer,Arizona,0.01,2012-07-11,20422,High,5,0.38,Office Supplies,Small Box,Avery 498,Labels,1.61,West,2830,15.38,2012-07-13,Regular Air,0.5,2.89,86413
Ken Brennan,Consumer,Washington,0.07,2012-07-11,17186,Medium,11,0.4,Office Supplies,Small Box,Xerox 1947,Paper,-29.98,West,2372,67.14,2012-07-13,Regular Air,5.35,5.98,98390
Stefanie Holloman,Small Business,North Carolina,0.09,2012-07-11,55937,Medium,10,0.67,Technology,Small Box,"IBM Active Response Keyboard, Black",Computer Peripherals,-146.2,South,7824,392.77,2012-07-13,Regular Air,7.12,39.98,27010
Sean O'Donnell,Corporate,Maryland,0.09,2012-07-12,15718,Critical,36,0.58,Office Supplies,Wrap Bag,Newell 338,Pens & Art Supplies,8.4,South,2182,100.87,2012-07-13,Regular Air,0.7,2.94,21794
Michael Dominguez,Home Office,Colorado,0.08,2012-07-12,11686,Not Specified,38,0.59,Technology,Small Box,V70,Telephones and Communication,1312.344,West,1615,6121.1985,2012-07-13,Regular Air,2.5,205.99,81221
Sean O'Donnell,Corporate,Maryland,0.03,2012-07-12,15718,Critical,41,0.58,Office Supplies,Small Pack,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Pens & Art Supplies,360.63,South,2183,1863.02,2012-07-14,Regular Air,8.99,43.98,21794
Victor Price,Consumer,North Carolina,0.02,2012-07-12,10530,Medium,4,0.57,Technology,Small Box,T18,Telephones and Communication,-411.653,South,1461,377.213,2012-07-14,Regular Air,2.5,110.99,27114
Sean O'Donnell,Corporate,Maryland,0.06,2012-07-12,15718,Critical,50,0.38,Office Supplies,Wrap Bag,OIC Thumb-Tacks,Rubber Bands,-3.05,South,2184,55.89,2012-07-15,Regular Air,0.7,1.14,21794
Cari Sayre,Home Office,Idaho,0.03,2012-07-13,17155,Medium,31,0.81,Office Supplies,Large Box,Fellowes Neat Ideas® Storage Cubes,Storage & Organization,-900.27,West,2368,1065.26,2012-07-13,Express Air,35,32.48,83877
Cari Sayre,Home Office,Idaho,0,2012-07-13,17155,Medium,36,0.39,Office Supplies,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Paper,85.17,West,2369,267.53,2012-07-14,Express Air,2,6.88,83877
Adam Hart,Corporate,Connecticut,0.06,2012-07-13,19047,High,1,0.37,Office Supplies,Small Box,Xerox 194,Paper,-22.82,East,2631,67.49,2012-07-14,Regular Air,14.3,55.48,06001
