Week Number,Quarter Highlighter,Sales (Selected Month),Sales % Difference from Previous,MTD More or Less,YTD Sales (Selected),MTD Sales % Difference,What to show,Days left EoQ,Customer Name,Customer Segment,Customer State,Discount,MTD Profit % Difference,YTD Sales % Difference,MTD Profit (Previous),MTD Profit (Selected),MTD Sales (Previous),레코드 수,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales (Previous Month),Sales,Ship Date,Ship Mode,Shipping Cost,Unit Price,MTD Sales (Selected),YTD Sales (Previous),Zip Code
13,Older,,,Less,,,West,67,Greg Matthias,Home Office,Washington,0.05,,,,,,1,2012-06-27,7461,Low,12,0.55,Furniture,Jumbo Drum,Global Leather Executive Chair,Chairs & Chairmats,593.79,West,1024,,"$4,080",2012-06-29,Delivery Truck,39,350.99,,,98601
13,Older,,,Less,,,West,67,Rick Reed,Consumer,Idaho,0.04,,,,,,1,2012-06-27,43362,Critical,33,0.35,Office Supplies,Wrap Bag,Prang Dustless Chalk Sticks,Pens & Art Supplies,2.72,West,6122,,$58,2012-06-29,Regular Air,1,1.68,,,83555
13,Older,,,Less,,,West,67,Liz Price,Consumer,Arizona,0.1,,,,,,1,2012-06-27,27813,Medium,10,0.74,Technology,Small Box,Targus USB Numeric Keypad,Computer Peripherals,-131.03,West,3901,,$401,2012-06-29,Regular Air,6.5,40.98,,,85233
13,Older,,,Less,,,West,67,Rick Reed,Consumer,Idaho,0.03,,,,,,1,2012-06-27,43362,Critical,45,0.61,Furniture,Jumbo Drum,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Chairs & Chairmats,4276.73,West,6123,,"$15,963",2012-06-30,Delivery Truck,30,350.98,,,83555
13,Older,,,Less,,,West,67,Guy Thornton,Corporate,New Mexico,0.01,,,,,,1,2012-06-27,37862,Not Specified,27,0.57,Office Supplies,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Appliances,452.49,West,5327,,"$1,603",2012-06-30,Regular Air,3.99,59.98,,,87001
13,Older,,,Less,,,West,67,Greg Matthias,Home Office,Washington,0,,,,,,1,2012-06-27,7461,Low,28,0.38,Office Supplies,Small Box,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,111.4,West,1025,,$261,2012-07-01,Regular Air,1.39,8.74,,,98601
13,Older,,,Less,,,West,67,Greg Matthias,Home Office,Washington,0.02,,,,,,1,2012-06-27,7461,Low,44,0.83,Office Supplies,Wrap Bag,"Brites Rubber Bands, 1 1/2 oz. Box",Rubber Bands,-16.72,West,1026,,$90,2012-07-01,Regular Air,0.7,1.98,,,98601
13,Older,,,Less,,,West,67,Michelle Huthwaite,Home Office,Idaho,0.06,,,,,,1,2012-06-28,51623,Critical,17,0.43,Furniture,Small Box,Eldon® Wave Desk Accessories,Office Furnishings,-66.58,West,7241,,$39,2012-06-28,Regular Air,5.33,2.08,,,83552
13,Older,,,Less,,,East,67,Brian Stugart,Corporate,Connecticut,0.02,,,,,,1,2012-06-28,13602,Low,13,0.37,Office Supplies,Small Box,Xerox 1910,Paper,267.67,East,1894,,$661,2012-06-28,Regular Air,5.09,48.04,,,06928
13,Older,,,Less,,,Central,67,Mike Gockenbach,Consumer,Wisconsin,0.07,,,,,,1,2012-06-28,25541,Low,50,0.36,Office Supplies,Small Box,Xerox 1903,Paper,-111.34,Central,3582,,$298,2012-06-30,Regular Air,5.79,5.98,,,53235
13,Older,,,Less,,,East,67,Brian Stugart,Corporate,Connecticut,0.03,,,,,,1,2012-06-28,13602,Low,3,0.56,Technology,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,-434.37,East,1895,,$445,2012-07-03,Delivery Truck,17.85,145.45,,,06928
13,Older,,,Less,,,South,67,Tamara Manning,Corporate,South Carolina,0.06,,,,,,1,2012-06-29,43911,Medium,29,0.6,Furniture,Large Box,Telescoping Adjustable Floor Lamp,Office Furnishings,-53.89,South,6200,,$578,2012-06-29,Regular Air,11.17,19.99,,,29808
13,Older,,,Less,,,South,67,Toby Swindell,Small Business,Florida,0.1,,,,,,1,2012-06-29,30567,Not Specified,14,0.58,Office Supplies,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Appliances,-368.02,South,4291,,"$2,691",2012-06-29,Delivery Truck,68.02,208.16,,,32046
13,Older,,,Less,,,South,67,Clytie Kelty,Small Business,South Carolina,0.02,,,,,,1,2012-06-29,34691,Critical,23,0.56,Technology,Jumbo Drum,Okidata ML184 Turbo Dot Matrix Printers,Office Machines,1425.11,South,4875,,"$7,203",2012-06-29,Delivery Truck,26.53,306.14,,,29001
13,Older,,,Less,,,South,67,Toby Swindell,Small Business,Florida,0.07,,,,,,1,2012-06-29,30567,Not Specified,8,0.4,Office Supplies,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Envelopes,103.13,South,4292,,$734,2012-06-30,Regular Air,19.99,90.48,,,32046
13,Older,,,Less,,,South,67,Toby Swindell,Small Business,Florida,0.02,,,,,,1,2012-06-29,30567,Not Specified,14,0.56,Office Supplies,Wrap Bag,Newell 336,Pens & Art Supplies,7.32,South,4293,,$63,2012-06-30,Regular Air,0.94,4.28,,,32046
13,Older,,,Less,,,South,67,Tamara Manning,Corporate,South Carolina,0,,,,,,1,2012-06-29,43911,Medium,36,0.58,Technology,Jumbo Drum,Panasonic KX-P1131 Dot Matrix Printer,Office Machines,2685.19,South,6201,,"$9,921",2012-06-30,Delivery Truck,17.86,264.98,,,29808
13,Older,,,Less,,,South,67,Tamara Manning,Corporate,South Carolina,0.06,,,,,,1,2012-06-29,43911,Medium,23,0.57,Furniture,Jumbo Drum,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Chairs & Chairmats,1278.45,South,6202,,"$7,484",2012-07-01,Delivery Truck,58.95,320.98,,,29808
13,Older,,,Less,,,South,67,Toby Swindell,Small Business,Florida,0.01,,,,,,1,2012-06-29,30567,Not Specified,3,0.45,Furniture,Small Pack,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Office Furnishings,23,South,4294,,$39,2012-07-01,Express Air,7.29,9.48,,,32046
13,Older,,,Less,,,South,67,Clytie Kelty,Small Business,South Carolina,0.1,,,,,,1,2012-06-29,34691,Critical,13,0.37,Office Supplies,Small Box,Xerox 1939,Paper,-7.39,South,4877,,$246,2012-07-01,Express Air,9.54,18.97,,,29001
13,Older,,,Less,,,South,67,Clytie Kelty,Small Business,South Carolina,0.08,,,,,,1,2012-06-29,34691,Critical,27,0.58,Office Supplies,Small Box,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Appliances,-168.75,South,4876,,$218,2012-07-01,Regular Air,9.23,7.77,,,29001
13,Older,,,Less,,,South,67,Jennifer Patt,Home Office,Florida,0.08,,,,,,1,2012-06-29,8325,Critical,21,0.4,Technology,Jumbo Drum,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Office Machines,-252.93,South,1144,,"$2,364",2012-07-01,Delivery Truck,56.14,115.99,,,32099
13,Older,,,Less,,,South,67,Jennifer Patt,Home Office,Florida,0.08,,,,,,1,2012-06-29,8325,Critical,27,0.56,Office Supplies,Wrap Bag,Newell 336,Pens & Art Supplies,13.92,South,1145,,$113,2012-07-02,Regular Air,0.94,4.28,,,32099
13,Older,,,Less,,,West,67,Giulietta Weimer,Corporate,Arizona,0,,,,,,1,2012-06-30,37729,Not Specified,48,0.38,Office Supplies,Small Box,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,-26.7835,West,5297,,$448,2012-06-30,Regular Air,6.19,8.6,,,86409
13,Older,,,Less,,,East,67,Jennifer Jackson,Home Office,New Jersey,0.08,,,,,,1,2012-06-30,12676,High,25,0.49,Furniture,Small Box,"6"" Cubicle Wall Clock, Black",Office Furnishings,-80.86,East,1769,,$201,2012-07-01,Express Air,7.96,8.09,,,07514
13,Older,,,Less,,,Central,67,Amy Hunt,Consumer,Texas,0.09,,,,,,1,2012-06-30,22243,Critical,9,0.56,Office Supplies,Wrap Bag,Newell 335,Pens & Art Supplies,-1.82,Central,3103,,$25,2012-07-01,Regular Air,0.7,2.88,,,73301
13,Older,,,Less,,,West,67,Amy Cox,Small Business,Washington,0.06,,,,,,1,2012-06-30,48773,Medium,7,0.38,Office Supplies,Wrap Bag,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Paper,3.27,West,6849,,$51,2012-07-02,Regular Air,2.17,7.04,,,98625
13,Older,,,Less,,,East,67,Skye Norling,Home Office,New Jersey,0.01,,,,,,1,2012-06-30,6884,Low,41,0.36,Office Supplies,Small Box,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Paper,-61.21,East,951,,$217,2012-07-05,Regular Air,4.75,4.98,,,07010
13,Older,,,Less,,,East,67,Skye Norling,Home Office,New Jersey,0.04,,,,,,1,2012-06-30,6884,Low,47,0.39,Office Supplies,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Paper,119.09,East,950,,$296,2012-07-05,Regular Air,1.02,6.35,,,07010
1,Older,,,Less,,,West,67,Xylona Price,Corporate,New Mexico,0.04,,,,,,1,2012-07-01,30915,Low,20,0.57,Office Supplies,Wrap Bag,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Pens & Art Supplies,-17.75,West,4341,,$63,2012-07-01,Express Air,2.03,2.98,,,88439
1,Older,,,Less,,,East,67,Sylvia Foulston,Corporate,New Jersey,0.1,,,,,,1,2012-07-01,31781,Medium,46,0.39,Office Supplies,Small Box,Fellowes Black Plastic Comb Bindings,Binders and Binder Accessories,-282.6125,East,4459,,$249,2012-07-02,Regular Air,8.49,5.81,,,07001
1,Older,,,Less,,,East,67,Sylvia Foulston,Corporate,New Jersey,0.03,,,,,,1,2012-07-01,31781,Medium,41,0.52,Office Supplies,Wrap Bag,Assorted Color Push Pins,Rubber Bands,5.53,East,4460,,$78,2012-07-02,Regular Air,0.75,1.81,,,07001
1,Older,,,Less,,,Central,67,Joe Elijah,Home Office,Texas,0,,,,,,1,2012-07-01,49541,Medium,35,0.57,Office Supplies,Small Box,"Fellowes Personal Hanging Folder Files, Navy",Storage & Organization,16.46,Central,6941,,$504,2012-07-02,Regular Air,5.5,13.43,,,77037
1,Older,,,Less,,,Central,67,Jason Klamczynski,Small Business,Nebraska,0.05,,,,,,1,2012-07-01,39173,Critical,2,0.76,Furniture,Jumbo Box,"Bevis Round Conference Table Top, X-Base",Tables,-316.25,Central,5533,,$373,2012-07-03,Delivery Truck,29.21,179.29,,,69367
1,Older,,,Less,,,West,67,Sanjit Jacobs,Consumer,Idaho,0.02,,,,,,1,2012-07-01,2370,Critical,6,0.69,Furniture,Medium Box,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Office Furnishings,-85.76,West,345,,$680,2012-07-03,Regular Air,13.99,110.98,,,83877
1,Older,,,Less,,,West,67,Sanjit Jacobs,Consumer,Idaho,0.01,,,,,,1,2012-07-01,2370,Critical,30,0.4,Office Supplies,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,59.18,West,346,,$257,2012-07-03,Regular Air,2.87,8.01,,,83877
1,Older,,,Less,,,Central,67,Jason Klamczynski,Small Business,Nebraska,0.09,,,,,,1,2012-07-01,39173,Critical,36,0.52,Office Supplies,Wrap Bag,Stockwell Push Pins,Rubber Bands,3.23,Central,5534,,$76,2012-07-03,Regular Air,0.78,2.18,,,69367
1,Older,,,Less,,,Central,67,Christina Anderson,Corporate,Texas,0.04,,,,,,1,2012-07-01,22147,Low,37,0.44,Furniture,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Office Furnishings,175.07,Central,3086,,$832,2012-07-05,Regular Air,8.99,22.72,,,77474
1,Older,,,Less,,,West,67,Xylona Price,Corporate,New Mexico,0.01,,,,,,1,2012-07-01,30915,Low,25,0.59,Technology,Small Box,M70,Telephones and Communication,561.132,West,4342,,"$2,836",2012-07-06,Regular Air,8.99,125.99,,,88439
1,Older,,,Less,,,West,67,Katherine Ducich,Corporate,Colorado,0.06,,,,,,1,2012-07-02,10272,Medium,26,0.39,Office Supplies,Small Box,Xerox 1991,Paper,76.43,West,1415,,$566,2012-07-02,Regular Air,8.18,22.84,,,81653
1,Older,,,Less,,,Central,67,Carlos Soltero,Small Business,Michigan,0.08,,,,,,1,2012-07-02,12771,Critical,40,0.39,Office Supplies,Small Box,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Labels,-193.44,Central,1781,,"$1,143",2012-07-02,Regular Air,19.99,30.53,,,49822
1,Older,,,Less,,,South,67,Paul Prost,Corporate,Florida,0.1,,,,,,1,2012-07-02,46884,Medium,25,0.55,Office Supplies,Wrap Bag,Newell 309,Pens & Art Supplies,39.52,South,6585,,$280,2012-07-03,Regular Air,2.36,11.55,,,32119
1,Older,,,Less,,,South,67,Randy Ferguson,Home Office,Florida,0.05,,,,,,1,2012-07-02,32868,Not Specified,39,0.55,Office Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",Pens & Art Supplies,200.53,South,4612,,"$1,101",2012-07-03,Regular Air,6.17,28.15,,,32119
1,Older,,,Less,,,South,67,Benjamin Venier,Small Business,Maryland,0.05,,,,,,1,2012-07-02,1921,Medium,24,0.57,Office Supplies,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Appliances,541.47,South,278,,"$7,872",2012-07-04,Delivery Truck,91.05,328.14,,,21794
1,Older,,,Less,,,East,67,Joel Eaton,Home Office,New Jersey,0.05,,,,,,1,2012-07-02,43620,Medium,11,0.36,Office Supplies,Wrap Bag,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Paper,-0.130000000,East,6158,,$50,2012-07-04,Express Air,2.26,4.2,,,07001
1,Older,,,Less,,,South,67,Paul Prost,Corporate,Florida,0.1,,,,,,1,2012-07-02,46884,Medium,18,0.36,Office Supplies,Small Box,Security-Tint Envelopes,Envelopes,40.3,South,6586,,$130,2012-07-04,Regular Air,1.39,7.64,,,32119
1,Older,,,Less,,,West,67,Katherine Ducich,Corporate,Colorado,0.03,,,,,,1,2012-07-02,10272,Medium,3,0.4,Office Supplies,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Envelopes,-50.43,West,1416,,$299,2012-07-04,Regular Air,19.99,90.48,,,81653
1,Older,,,Less,,,Central,67,Carlos Soltero,Small Business,Michigan,0.01,,,,,,1,2012-07-02,12771,Critical,46,0.59,Office Supplies,Wrap Bag,Newell 323,Pens & Art Supplies,-43.1,Central,1782,,$78,2012-07-04,Regular Air,1.57,1.68,,,49822
1,Older,,,Less,,,Central,67,John Lee,Corporate,Texas,0.06,,,,,,1,2012-07-02,18945,Medium,33,0.42,Technology,Small Pack,Maxell DVD-RAM Discs,Computer Peripherals,168.54,Central,2619,,$529,2012-07-04,Regular Air,1.99,16.48,,,79080
1,Older,,,Less,,,South,67,Paul Prost,Corporate,Florida,0,,,,,,1,2012-07-02,46884,Medium,3,0.59,Technology,Small Box,6162,Telephones and Communication,-509.938,South,6587,,$337,2012-07-04,Regular Air,2.5,125.99,,,32119
1,Older,,,Less,,,East,67,Joel Eaton,Home Office,New Jersey,0.05,,,,,,1,2012-07-02,43620,Medium,13,0.43,Office Supplies,Small Box,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Appliances,-89.35,East,6159,,$196,2012-07-05,Regular Air,13.32,14.81,,,07001
1,Older,,,Less,,,Central,67,Natalie Webber,Corporate,Ohio,0.05,,,,,,1,2012-07-03,22118,High,50,0.38,Office Supplies,Small Box,Avery Arch Ring Binders,Binders and Binder Accessories,1315.749,Central,3084,,"$2,843",2012-07-03,Regular Air,1.49,58.1,,,43002
1,Older,,,Less,,,East,67,Kristen Hastings,Corporate,New Jersey,0.06,,,,,,1,2012-07-03,58784,Medium,29,0.38,Office Supplies,Small Box,Xerox 1891,Paper,573.8,East,8220,,"$1,379",2012-07-03,Regular Air,5.81,48.91,,,07981
1,Older,,,Less,,,East,67,Kristen Hastings,Corporate,New Jersey,0.02,,,,,,1,2012-07-03,58784,Medium,12,0.35,Office Supplies,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",Envelopes,1.46,East,8222,,$142,2012-07-04,Regular Air,5.72,11.58,,,07981
1,Older,,,Less,,,East,67,Kristen Hastings,Corporate,New Jersey,0.02,,,,,,1,2012-07-03,58784,Medium,17,0.59,Office Supplies,Small Box,"Tenex File Box, Personal Filing Tote with Lid, Black",Storage & Organization,-210.09,East,8221,,$279,2012-07-04,Regular Air,17.78,15.51,,,07981
1,Older,,,Less,,,East,67,Kristen Hastings,Corporate,New Jersey,0.05,,,,,,1,2012-07-03,58784,Medium,25,0.55,Furniture,Jumbo Drum,Global Leather Executive Chair,Chairs & Chairmats,2372.08,East,8223,,"$8,875",2012-07-05,Delivery Truck,39,350.99,,,07981
1,Older,,,Less,,,East,67,Kristen Hastings,Corporate,New Jersey,0.04,,,,,,1,2012-07-03,58784,Medium,20,0.49,Technology,Small Box,"AT&T Black Trimline Phone, Model 210",Office Machines,-77.45,East,8224,,$331,2012-07-05,Express Air,9.4,15.99,,,07981
1,Older,,,Less,,,Central,67,Erica Bern,Corporate,Michigan,0.1,,,,,,1,2012-07-03,48199,Not Specified,47,0.4,Office Supplies,Small Box,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Envelopes,279.74,Central,6772,,$672,2012-07-06,Regular Air,1.39,15.74,,,49971
1,Older,,,Less,,,South,67,Arthur Gainer,Consumer,North Carolina,0.09,,,,,,1,2012-07-04,66,Low,41,0.56,Office Supplies,Wrap Bag,Newell 340,Pens & Art Supplies,7.57,South,11,,$108,2012-07-04,Regular Air,0.7,2.88,,,27006
1,Older,,,Less,,,South,67,Chris Cortes,Consumer,Florida,0,,,,,,1,2012-07-04,20711,Critical,18,0.39,Technology,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,Office Machines,-116.85,South,2874,,"$2,216",2012-07-05,Delivery Truck,56.14,119.99,,,32046
1,Older,,,Less,,,South,67,Chris Cortes,Consumer,Florida,0.1,,,,,,1,2012-07-04,20711,Critical,5,0.37,Office Supplies,Small Box,Computer Printout Paper with Letter-Trim Perforations,Paper,-19.52,South,2875,,$99,2012-07-06,Regular Air,9.03,18.97,,,32046
1,Older,,,Less,,,West,67,Stuart Calhoun,Consumer,Utah,0.09,,,,,,1,2012-07-04,16999,Critical,18,0.55,Office Supplies,Small Box,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Appliances,1081.62,West,2357,,"$3,568",2012-07-06,Regular Air,0.99,207.48,,,84337
1,Older,,,Less,,,West,67,Tanja Norvell,Corporate,Utah,0.02,,,,,,1,2012-07-05,38340,Critical,36,0.57,Office Supplies,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Appliances,684.9,West,5392,,"$2,167",2012-07-06,Regular Air,3.5,60.22,,,84631
1,Older,,,Less,,,Central,67,Cynthia Arntzen,Small Business,Texas,0.02,,,,,,1,2012-07-05,44197,High,27,0.65,Furniture,Jumbo Box,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Bookcases,-229.79,Central,6237,,"$3,970",2012-07-08,Delivery Truck,53.48,140.98,,,79080
1,Older,,,Less,,,South,67,Larry Tron,Home Office,Virginia,0.04,,,,,,1,2012-07-06,32800,Not Specified,33,0.64,Furniture,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Chairs & Chairmats,1161.75,South,4601,,"$11,336",2012-07-07,Delivery Truck,58.92,355.98,,,24157
1,Older,,,Less,,,East,67,Roy Phan,Corporate,New York,0.03,,,,,,1,2012-07-06,35936,Medium,40,0.61,Furniture,Large Box,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Office Furnishings,813.33,East,5042,,"$4,153",2012-07-07,Regular Air,24.49,105.34,,,10501
1,Older,,,Less,,,Central,67,Rob Haberlin,Corporate,Michigan,0.04,,,,,,1,2012-07-06,38021,Medium,16,0.59,Office Supplies,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,834.96,Central,5349,,"$4,407",2012-07-07,Delivery Truck,23.19,279.81,,,49877
1,Older,,,Less,,,Central,67,Rob Haberlin,Corporate,Michigan,0.02,,,,,,1,2012-07-06,38021,Medium,36,0.36,Office Supplies,Small Box,Avery 508,Labels,81.77,Central,5350,,$173,2012-07-07,Regular Air,0.5,4.91,,,49877
1,Older,,,Less,,,East,67,Roy Phan,Corporate,New York,0.08,,,,,,1,2012-07-06,35936,Medium,41,0.35,Office Supplies,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,-10.3845,East,5043,,$312,2012-07-07,Regular Air,4.71,7.84,,,10501
1,Older,,,Less,,,South,67,Larry Tron,Home Office,Virginia,0.09,,,,,,1,2012-07-06,32800,Not Specified,19,0.37,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,8.79,South,4600,,$354,2012-07-07,Regular Air,8.68,19.98,,,24157
1,Older,,,Less,,,East,67,Harold Ryan,Home Office,Connecticut,0.04,,,,,,1,2012-07-06,49505,Critical,34,0.43,Technology,Small Pack,"Memorex Slim 80 Minute CD-R, 10/Pack",Computer Peripherals,85.83,East,6936,,$336,2012-07-07,Express Air,1.99,9.78,,,06928
1,Older,,,Less,,,Central,67,Henry MacAllister,Small Business,Texas,0.05,,,,,,1,2012-07-06,31138,High,37,0.65,Furniture,Jumbo Box,Hon iLevel™ Computer Training Table,Tables,-1228.28,Central,4370,,"$1,251",2012-07-08,Delivery Truck,45.51,31.76,,,77037
1,Older,,,Less,,,Central,67,Rob Haberlin,Corporate,Michigan,0.02,,,,,,1,2012-07-06,38021,Medium,46,0.37,Office Supplies,Small Box,"Premier Elliptical Ring Binder, Black",Binders and Binder Accessories,709.325,Central,5351,,"$1,482",2012-07-08,Regular Air,1.49,30.44,,,49877
1,Older,,,Less,,,East,67,Harold Ryan,Home Office,Connecticut,0.04,,,,,,1,2012-07-06,49505,Critical,12,0.35,Office Supplies,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,-8.4985,East,6937,,$98,2012-07-08,Regular Air,4.71,7.84,,,06928
1,Older,,,Less,,,South,67,Larry Tron,Home Office,Virginia,0.07,,,,,,1,2012-07-06,32800,Not Specified,40,0.37,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,69.08,South,4602,,$752,2012-07-08,Regular Air,8.68,19.98,,,24157
1,Older,,,Less,,,Central,67,Aaron Smayling,Small Business,Ohio,0.07,,,,,,1,2012-07-06,37638,Low,33,0.39,Office Supplies,Small Box,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Labels,-140.54,Central,5287,,$140,2012-07-08,Regular Air,6.89,4.13,,,43001
1,Older,,,Less,,,Central,67,Thea Hudgings,Consumer,Illinois,0.05,,,,,,1,2012-07-06,52608,Low,36,0.52,Office Supplies,Wrap Bag,4009® Highlighters by Sanford,Pens & Art Supplies,40.04,Central,7378,,$148,2012-07-10,Regular Air,0.7,3.98,,,62444
1,Older,,,Less,,,Central,67,Andrew Allen,Corporate,Illinois,0.1,,,,,,1,2012-07-06,58759,Low,4,0.4,Office Supplies,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,-6.88,Central,8219,,$33,2012-07-13,Regular Air,2.87,8.01,,,60001
1,Older,,,Less,,,East,67,Khloe Miller,Corporate,Mass,0,,,,,,1,2012-07-07,28225,Critical,9,0.47,Furniture,Small Box,"Career Cubicle Clock, 8 1/4"", Black",Office Furnishings,-49.81,East,3955,,$206,2012-07-07,Regular Air,14.39,20.28,,,02054
1,Older,,,Less,,,South,67,Nathan Mautz,Home Office,Alabama,0.02,,,,,,1,2012-07-07,53891,High,36,0.36,Office Supplies,Small Box,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",Binders and Binder Accessories,-17.4455,South,7535,,$563,2012-07-07,Regular Air,9.73,15.22,,,35077
1,Older,,,Less,,,Central,67,Russell Applegate,Small Business,Illinois,0,,,,,,1,2012-07-07,55360,Medium,39,0.68,Furniture,Jumbo Box,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Tables,1517.12,Central,7724,,"$8,865",2012-07-08,Delivery Truck,29.1,217.85,,,62541
1,Older,,,Less,,,South,67,Nathan Mautz,Home Office,Alabama,0.02,,,,,,1,2012-07-07,53891,High,44,0.67,Furniture,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Office Furnishings,-237.6,South,7536,,"$4,040",2012-07-08,Express Air,39.61,92.23,,,35077
1,Older,,,Less,,,South,67,Nathan Mautz,Home Office,Alabama,0.03,,,,,,1,2012-07-07,53891,High,25,0.58,Technology,Small Box,8890,Telephones and Communication,553.356,South,7537,,"$2,571",2012-07-08,Express Air,5.92,115.99,,,35077
1,Older,,,Less,,,Central,67,Amy Hunt,Home Office,Texas,0.09,,,,,,1,2012-07-07,7815,Critical,6,0.75,Technology,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,Computer Peripherals,-125.96,Central,1058,,$187,2012-07-08,Regular Air,5.5,32.98,,,73301
